Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
9376,177.0,119.69811729062974,6.0,73.56547327121137,15.0,131.07305138063614,58.0,171.94865257478284,64.0,120.08180573015366,28.0,108.18329340854648,6.0,39.057414399166774,,
9377,54.0,74.95211392721318,5.0,135.09862199405566,3.0,56.45464809936018,12.0,77.9423226812159,19.0,74.81787753494783,11.0,80.22755451827,4.0,46.89881580490093,,
9461,104.0,134.41381360422886,4.0,92.52833680314596,15.0,287.24626579854464,36.0,152.29070603663436,33.0,133.78197591924433,11.0,97.29347249248187,5.0,60.85686465433301,,
9462,124.0,165.81308586176002,2.0,58.445353594389246,9.0,194.38444924406048,51.0,214.6013044393015,36.0,160.92981671881984,23.0,191.30000831739167,3.0,34.99358450950659,,
9463,88.0,214.25788858589794,5.0,245.21824423737127,13.0,462.30440967283073,26.0,253.93104795390175,33.0,246.7843254561771,9.0,123.52456766401318,2.0,37.56574004507889,,
9464,145.0,316.4211674849973,10.0,380.95238095238096,21.0,616.1971830985915,49.0,455.8139534883721,38.0,256.4794816414687,20.0,238.63500775563776,7.0,119.76047904191617,,
9471,247.0,167.84110136379388,12.0,137.520055008022,18.0,149.46441916465997,77.0,237.29544824185646,101.0,184.94781175608864,36.0,141.06583072100312,3.0,21.715526601520086,,
9472,133.0,128.29912023460412,1.0,18.751171948246764,10.0,122.36906510034264,39.0,186.04207413061107,60.0,158.84782378481415,21.0,107.75309148750577,2.0,16.75743611227482,,
9473,151.0,174.06942026813607,2.0,43.04778303917348,10.0,154.20200462606013,50.0,282.59763748375065,61.0,197.28331177231564,22.0,132.99480111232015,6.0,57.355893318038426,0.0,0.0
9474,133.0,114.45487638012789,5.0,75.27853056308341,12.0,126.3157894736842,49.0,195.75726099636452,52.0,122.9023871425195,13.0,62.62042389210019,2.0,16.722408026755854,,
9475,256.0,270.03934557652343,10.0,224.26553038797937,22.0,329.2920221523724,51.0,278.33869999454237,99.0,298.70560902754727,57.0,301.06163840912694,17.0,128.1857939978887,,
9476,207.0,310.14488410769667,9.0,306.95770804911325,23.0,501.85468034038837,55.0,416.2567168697495,83.0,342.53642028806075,29.0,217.75041297492115,8.0,94.49562957713206,,
9477,167.0,233.3510326132521,7.0,212.37864077669903,19.0,372.3300019596316,50.0,347.1498993265292,71.0,276.975891394242,18.0,125.81253931641854,2.0,22.66802674827156,0.0,0.0
9478,170.0,254.5824847250509,8.0,230.88023088023087,19.0,382.21685777509555,55.0,391.26413886319983,57.0,239.52599067109298,28.0,223.2320816391613,3.0,37.76910487221453,,
9479,87.0,119.74399559562315,1.0,28.019052956010086,1.0,19.50078003120125,27.0,190.3687513220052,33.0,133.22029792902993,21.0,141.6239546803345,4.0,39.308176100628934,,
9561,62.0,148.33245609837792,5.0,194.1747572815534,12.0,365.29680365296804,18.0,178.83755588673623,21.0,149.3174061433447,6.0,85.25149190110827,0.0,0.0,,
9562,130.0,115.5268022181146,8.0,125.0,22.0,258.45864661654133,48.0,135.5281362057769,44.0,121.15538177712916,7.0,47.00194722352783,1.0,9.1000091000091,,
9563,359.0,279.3839544892099,12.0,152.12981744421907,34.0,352.36812104881335,118.0,370.45176278529493,142.0,299.9894369916552,40.0,202.95296565021056,12.0,99.47774185525988,1.0,77.82282854852642
9564,986.0,190.21162490113238,41.0,134.35134515188255,96.0,243.97682220189083,332.0,242.30746774099376,366.0,206.52879270942077,132.0,169.1505311582967,19.0,33.78558600209826,0.0,0.0
9565,52.0,126.88807008125717,0.0,0.0,6.0,178.51829812555786,16.0,180.18018018018017,24.0,163.3986928104575,4.0,59.04059040590406,2.0,41.692724619553886,,
9571,330.0,178.77361301471902,5.0,46.18084418583172,25.0,164.10660364973086,90.0,214.27040925648168,155.0,235.75578742433,51.0,160.13564431047476,4.0,21.12713251993873,,
9572,216.0,157.36329064125542,14.0,165.75893914278947,17.0,141.30163743662206,59.0,207.11201600730158,96.0,191.85035672175704,22.0,90.9466721785862,8.0,56.862605728907525,,
9573,200.0,169.70293501226104,8.0,114.38375750643408,13.0,138.3273036816344,63.0,268.6796315250768,74.0,174.13403614457832,38.0,177.71126595893935,4.0,28.300551860761285,,
9574,248.0,145.20586444329945,10.0,103.72368011617053,26.0,190.7976810743377,64.0,182.18565857268922,101.0,163.2877421023701,39.0,128.007352217153,7.0,34.87097738368038,1.0,58.550751791653
9575,240.0,237.59082899400084,9.0,155.84415584415584,29.0,355.61005518087063,69.0,309.59752321981426,87.0,241.03729151659556,38.0,209.58579228944902,8.0,75.67158531971245,,
9576,141.0,111.24348121089713,5.0,67.44907594765952,11.0,107.57946210268949,33.0,121.10091743119266,66.0,143.53442651472315,21.0,94.8509485094851,5.0,36.392750564087635,,
9577,166.0,175.22747904659363,5.0,91.75995595522114,18.0,237.9693283976732,59.0,280.4049237203555,69.0,209.89870106166154,14.0,81.70888292284347,1.0,9.3694368968425,0.0,0.0
9661,134.0,188.72707811047576,3.0,74.31260837255388,10.0,186.1850679575498,50.0,288.4504442136841,55.0,223.06038853064038,14.0,117.3512154233026,2.0,26.065424214779096,,
9662,92.0,172.20080110807473,3.0,98.8793671720501,7.0,166.1523854735343,27.0,206.48516365861119,33.0,196.67441444662973,12.0,129.94044396318355,10.0,141.0636196924813,0.0,0.0
9663,178.0,139.13424109306362,9.0,141.84397163120568,23.0,316.3251272177142,77.0,175.4226090126213,41.0,108.99327431746285,24.0,131.19055428009185,3.0,20.671122441948597,1.0,78.16530398486721
9671,229.0,131.45809414466132,7.0,72.29164515129608,21.0,153.6435469710272,69.0,187.46943433135903,94.0,148.89438002914528,29.0,91.99632014719411,9.0,46.42046626779451,,
9672,187.0,181.14011720831112,11.0,209.00627018810565,16.0,207.54961733039303,62.0,294.5228255189777,68.0,191.31217645734864,22.0,108.55084620318745,8.0,59.69703753451235,,
9673,134.0,168.26772147924908,6.0,138.66420152530623,16.0,252.2863450015768,32.0,187.32072820933092,51.0,183.9229687330953,25.0,165.14731140177037,4.0,44.36557231588287,,
9674,296.0,350.7773985589685,7.0,148.93617021276594,32.0,481.9277108433735,70.0,383.8771593090211,127.0,420.08467848637207,48.0,302.571860816944,12.0,137.72523814989097,,
9675,119.0,130.5468707147167,3.0,58.10575246949448,14.0,197.32205778717406,37.0,179.53321364452424,40.0,122.65047680372858,20.0,123.84667781286767,4.0,41.990342221289104,1.0,109.7032527014426
9676,234.0,181.75745477424016,4.0,56.74563767910342,26.0,252.01124357855966,69.0,248.0675894301636,106.0,228.54678740836567,24.0,104.53416960669018,5.0,35.154327497714974,,
9677,146.0,115.72789676437483,7.0,105.98031794095382,15.0,160.94420600858368,37.0,141.73529975100556,52.0,116.24008047390187,25.0,102.3457649322471,10.0,66.81812107443538,,
9678,109.0,94.41725496989909,4.0,60.368246302444916,17.0,189.79569052137992,29.0,115.38155486591867,43.0,106.13091124494026,11.0,51.78907721280603,5.0,38.544557508479805,,
9679,163.0,100.43006247612476,8.0,83.99832003359933,22.0,168.9448625403164,48.0,137.04496788008566,57.0,99.15457676651707,26.0,86.40170144889007,2.0,11.659767970617384,,
9761,594.0,200.28187819894666,22.0,129.66346437201628,59.0,276.33366118682966,220.0,260.09954719033374,229.0,230.89332526719096,48.0,111.02886750555145,16.0,51.1688893152963,,
9762,75.0,168.926528221992,1.0,38.13882532418002,5.0,142.9388221841052,33.0,319.6745132229003,27.0,182.13707501349162,9.0,117.89363374377784,0.0,0.0,,
9763,187.0,270.4226981533167,5.0,126.83916793505834,17.0,337.9721669980119,45.0,247.7564279028795,81.0,362.2702267543271,28.0,248.31500532103584,11.0,131.24925426560077,,
9764,102.0,231.2925170068027,1.0,39.57261574990107,6.0,172.61219792865361,39.0,372.06639954207213,38.0,251.4058881905392,17.0,232.87671232876713,1.0,19.23076923076923,,
9771,305.0,226.50477145297242,22.0,257.88301488688313,53.0,459.0334314914256,75.0,251.99919360258048,118.0,240.91465904450797,31.0,141.38465748426526,5.0,35.94536304816678,1.0,74.26385949277784
9772,501.0,197.65808701690153,22.0,140.04710675409,61.0,283.3782402675834,140.0,252.9815684857246,192.0,210.2427646923557,71.0,166.7762848820821,15.0,55.559671086747166,0.0,0.0
9773,174.0,180.19510780638348,3.0,53.60014293371449,18.0,224.29906542056074,66.0,297.28390613035447,65.0,190.38134848573605,21.0,126.36899747262005,1.0,10.02104419280489,0.0,0.0
9774,301.0,236.9574972249994,19.0,254.1126120101645,36.0,342.9878048780488,98.0,325.9604190919674,120.0,264.3113587806436,22.0,104.7868540128602,5.0,39.704597792424366,1.0,78.7234210049832
9775,331.0,188.9226273372754,10.0,95.75792396820837,16.0,110.50486912079563,108.0,259.5592299742844,154.0,250.0081171466606,38.0,133.6052316995992,4.0,21.467289218053992,1.0,57.07632245839136
9776,103.0,125.63886754247936,2.0,43.66812227074236,14.0,218.00062285892244,30.0,167.2800267648043,48.0,165.74585635359117,9.0,65.000722230247,0.0,0.0,,
9777,296.0,209.65845504384413,5.0,58.05178218971322,23.0,195.04748982360923,126.0,397.7900552486188,96.0,193.82192610539067,37.0,153.23449018470967,9.0,58.343057176196034,,
9778,336.0,231.18046525068632,6.0,68.62632963513668,23.0,191.89053896212246,112.0,337.31891696533444,143.0,280.47464940668823,44.0,181.28630876354498,6.0,37.144802823005016,2.0,137.60741979207518
9779,345.0,257.880298692659,10.0,131.5962626661403,41.0,364.088446851967,122.0,393.85330578512395,119.0,248.9539748953975,42.0,188.81496133788886,11.0,79.11961447169675,,
9780,233.0,149.35131531716323,7.0,76.83020524640544,15.0,124.30595839893925,75.0,222.60477264632553,90.0,164.24256802379693,35.0,126.99564586357039,11.0,58.569831212395506,0.0,0.0
10041,542.0,164.88497599737158,20.0,117.21955222131051,84.0,354.93957576269753,181.0,230.24474634915788,178.0,163.8499208365551,64.0,104.1276865756634,10.0,25.46148949713558,5.0,152.10791143668965
10042,127.0,123.01076102011758,3.0,61.67763157894737,15.0,190.59720457433292,37.0,173.83950385265928,42.0,113.99723149580653,13.0,63.93547435203856,17.0,141.09054693335545,,
10043,201.0,152.95872397418725,13.0,200.58632927017436,19.0,205.07285483000538,57.0,210.47967209482664,71.0,156.71905350520925,31.0,117.48654589555068,10.0,59.203125925048845,,
10044,311.0,160.04610974737417,28.0,279.91602519244225,66.0,466.56298600311044,89.0,219.69341660289797,86.0,129.23197138864262,38.0,97.47338720020521,4.0,16.57893646122601,,
10045,161.0,112.87868696145999,15.0,185.8925612216575,15.0,133.06175044315728,42.0,127.51561486809402,47.0,95.89561423883151,28.0,117.5305181220629,14.0,86.93327787388985,0.0,0.0
10046,101.0,116.0826140425483,4.0,102.40655401945725,5.0,82.38589553468447,37.0,215.9071015930443,35.0,114.69017269063146,18.0,98.45749917952084,2.0,18.02451333813987,0.0,0.0
11000,4964.0,135.27761752243023,176.0,76.59700401263851,735.0,253.64857076795124,1582.0,164.0893301483546,1799.0,140.97144133307737,567.0,106.94864390251263,74.0,19.497748537010153,31.0,84.4803816115096
12051,91.0,126.06671838634601,4.0,107.03773080010704,12.0,233.7358784573432,16.0,114.02508551881414,36.0,151.1461919556638,12.0,87.61042564065124,11.0,93.48971613122556,,
12052,187.0,187.60408515419653,25.0,488.5675200312683,31.0,433.3845938766951,34.0,158.07336463805848,72.0,221.77729862929309,20.0,105.6970721911003,5.0,34.454244762954794,,
12053,80.0,138.5257398140292,1.0,36.101083032490976,6.0,142.92520247737016,26.0,219.2612582222972,28.0,148.73837981407704,16.0,135.96193065941537,3.0,36.00576092174748,0.0,0.0
12054,224.0,124.21395854359133,18.0,153.93825365603354,27.0,171.59199237368924,74.0,166.00489041433923,80.0,127.85271367384773,21.0,81.46481495849174,4.0,20.021022073176837,0.0,0.0
12060,155.0,83.67342532011833,3.0,30.205396697543293,14.0,89.1946992864424,40.0,126.33041720620282,62.0,90.34476728936555,30.0,83.46084295451384,6.0,25.660764690787786,,
12061,183.0,107.14850314126623,5.0,53.07292219509606,13.0,94.31224608241439,46.0,155.668358714044,74.0,117.15163220720008,37.0,116.2096799522598,8.0,34.73579089053884,,
12062,161.0,158.11130643149656,4.0,84.7816871555744,5.0,69.25207756232687,25.0,162.2217896307832,86.0,238.4914032168608,29.0,128.57459543338507,12.0,75.64773371997731,,
12063,169.0,103.68352597609757,4.0,45.80327493415779,18.0,129.04150835185317,34.0,117.24946548037796,73.0,118.17652010619699,37.0,124.27784495499127,3.0,15.17297187942545,,
12064,261.0,133.33265219590194,4.0,38.77847794474067,25.0,153.74208228276242,59.0,190.75948139286754,97.0,131.2353713149243,54.0,138.02622498274673,22.0,87.26695755652518,,
12065,225.0,105.67647031195693,10.0,88.93632159373888,27.0,150.28386953133696,44.0,118.51851851851852,98.0,121.4148547357988,33.0,84.44865266013255,13.0,48.53100384514877,,
12066,171.0,156.34857503360124,5.0,98.00078400627206,17.0,219.1286414024233,30.0,175.1415727713235,62.0,162.546207692106,41.0,175.48365005992125,16.0,89.5104895104895,0.0,0.0
12067,278.0,155.47837564246686,6.0,66.1448572373498,18.0,128.5806129009215,62.0,219.16646046166355,117.0,183.35971414690718,57.0,152.0973422990714,16.0,61.164417600061164,2.0,111.85494650537184
12068,113.0,114.30189862534266,8.0,164.98247061249742,9.0,120.14417300760913,32.0,194.37526574743364,43.0,122.44433054274161,14.0,65.32897806812879,7.0,51.81347150259067,,
12069,222.0,102.50916579703186,9.0,78.34261838440112,14.0,71.55635062611807,50.0,140.43365913942253,95.0,114.3159693392537,44.0,107.99401124119481,9.0,34.53171162183939,1.0,46.17529990857291
12070,83.0,108.9839544105675,3.0,85.98452278589853,9.0,170.03589646703193,23.0,185.15536950571567,33.0,125.56599824968609,13.0,77.41320788423748,2.0,16.835016835016834,,
12071,253.0,222.47625747449877,4.0,76.48183556405354,14.0,167.74502755811167,44.0,276.3819095477387,109.0,266.1392714132239,59.0,225.70772762050498,23.0,134.2830453059318,0.0,0.0
12072,188.0,110.59018688565092,3.0,31.403747513869988,8.0,56.94760820045558,54.0,171.23287671232876,84.0,132.1981083080216,32.0,105.02133245815557,7.0,33.574751786656435,0.0,0.0
12073,132.0,110.9737950515776,3.0,54.29864253393665,5.0,56.72793283412752,24.0,128.2188267977348,59.0,143.1135691068743,31.0,115.96588358521622,10.0,55.76622797233995,,
13003,195.0,93.2162473528976,13.0,118.46181884454164,14.0,98.66798223976319,74.0,133.56436358385676,59.0,91.01005738261244,28.0,80.6869921042015,7.0,24.059943630989206,,
13004,114.0,119.18078889318683,9.0,167.6602086438152,11.0,148.62856370760707,20.0,98.43004084846696,48.0,156.12294682062125,21.0,116.84192956100817,5.0,36.10890445583881,0.0,0.0
13071,456.0,176.6935065136356,9.0,72.45793414378875,49.0,244.41340782122904,107.0,246.373474556758,191.0,212.05022592785852,85.0,149.80085298368053,13.0,36.76470588235294,2.0,77.49715197966474
13072,272.0,126.04613659323243,8.0,67.98096532970769,11.0,60.62610229276896,56.0,161.04911998159437,120.0,150.50041387613817,63.0,140.411874832843,14.0,52.814244756299985,,
13073,237.0,105.47302649731644,9.0,87.26003490401396,21.0,122.07882804325078,54.0,141.76577144207292,90.0,113.34013374135782,50.0,103.78611756891398,12.0,38.08073115003808,1.0,44.50338670772846
13074,194.0,123.31396753155947,13.0,157.99708313077298,22.0,174.57546421202983,40.0,139.66480446927375,66.0,116.0133591140798,35.0,110.14948859166012,18.0,93.81351957054255,,
13075,395.0,167.64068023919566,19.0,165.59177270350358,37.0,206.84257602862255,72.0,159.66647447553999,159.0,199.35554246022292,83.0,166.28268055694681,25.0,79.37767899666613,0.0,0.0
13076,379.0,178.96014241260937,11.0,100.51169590643275,25.0,150.4483360414034,100.0,279.8455252700509,180.0,231.45766896409833,54.0,120.06670372429127,9.0,34.96367662483975,0.0,0.0
14511,651.0,264.27533349030176,21.0,154.76453681185055,87.0,476.138353765324,158.0,294.4739539651477,250.0,328.5323801513877,114.0,245.546772352295,21.0,54.80882161033538,,
14521,1202.0,355.94143845352033,27.0,141.326149611755,143.0,535.7794121392196,256.0,328.27820866557687,481.0,414.50900933143896,246.0,436.12977471346977,49.0,128.511534775383,,
14522,938.0,308.45218169083097,36.0,237.68651789251288,94.0,396.7081662798059,206.0,402.6032403697696,396.0,384.30185163619427,174.0,270.5981151441635,32.0,68.45651941384105,0.0,0.0
14523,483.0,212.03181794236949,8.0,62.07669294656911,51.0,283.26960874359986,110.0,209.10990149369476,184.0,235.06422816792173,107.0,281.2187220675315,23.0,89.42391695009947,,
14524,936.0,297.14097053352043,38.0,246.67315806556311,94.0,402.8456329819148,214.0,407.3087171678721,380.0,359.52845005392925,171.0,254.68789562264487,39.0,76.63889325577739,,
14612,805.0,144.5813427206437,18.0,50.698512843623256,88.0,190.934930243659,277.0,186.7545829035281,282.0,160.29922522041144,112.0,141.48917355163093,28.0,39.005363237445145,,
14625,854.0,284.8964831630849,23.0,145.28456825216347,120.0,486.1054848902212,169.0,365.1290914983256,330.0,315.5086860497356,171.0,275.0699739407393,41.0,88.75035175444293,,
14626,606.0,239.78632901375013,5.0,41.0711352061771,53.0,270.3116233998062,135.0,342.18797526107676,245.0,291.25751919922016,123.0,222.8745379430311,45.0,106.67045939411179,,
14627,479.0,198.16562343567065,10.0,79.73210014351778,50.0,249.16529625753725,119.0,313.44659554853155,220.0,259.1100746708124,64.0,132.71124935199586,16.0,42.09197095654004,,
14628,442.0,179.97768602444765,5.0,37.255048059012,59.0,280.4715725423084,87.0,219.41992433795713,181.0,212.79347276596246,89.0,183.4975877283411,21.0,55.38266786222902,,
14713,741.0,124.92729433780947,23.0,60.95783308155098,94.0,208.85640011553758,264.0,154.38235362915486,257.0,136.5097070618543,74.0,91.07580214397362,29.0,41.49555711362628,,
14729,418.0,161.9282634549603,8.0,58.53944094833894,40.0,187.98759281887396,95.0,236.11870557240144,183.0,196.47209130047347,76.0,143.95029926509585,16.0,43.21754632380747,,
14730,344.0,173.96493392872495,11.0,104.43368461027248,45.0,289.57528957528956,78.0,240.65161051462422,135.0,189.22934596731238,66.0,163.8448935008192,9.0,32.570932252460906,,
15001,119.0,148.55873063430832,2.0,55.41701302299806,18.0,335.00837520938023,31.0,235.9208523592085,47.0,180.40841394134807,16.0,91.95402298850574,5.0,34.413930759171315,0.0,0.0
15002,435.0,182.18979569613256,16.0,116.36363636363636,67.0,365.10271919786385,140.0,227.7200344833195,149.0,204.31390294403994,47.0,117.2274461876138,13.0,40.42037186742118,3.0,125.64813496285004
15003,330.0,138.90935112495526,3.0,22.658610271903324,43.0,245.34976606185097,103.0,172.73764003488293,136.0,183.46891146275985,36.0,88.77709550935859,9.0,27.69827347428677,0.0,0.0
15081,145.0,173.10332477765175,9.0,189.9173299082402,25.0,377.6185464784012,36.0,186.10923073139432,56.0,194.55403779111813,19.0,135.79930727762667,0.0,0.0,,
15082,195.0,123.03925898817562,9.0,123.35526315789474,11.0,98.71668311944718,34.0,133.37517652596893,79.0,141.56183922875675,30.0,86.23167576889911,31.0,129.38770399432363,1.0,63.0970558913721
15083,171.0,100.04504952522481,3.0,34.27004797806717,18.0,130.68099317554814,33.0,115.078811549728,76.0,119.76236625222585,35.0,97.92675079040878,6.0,29.24119109118378,,
15084,476.0,264.16560297463786,16.0,156.95457402138473,58.0,407.26136137505296,95.0,228.30789300498367,191.0,308.4732409772269,82.0,272.4518201188373,34.0,167.11682593716418,,
15085,396.0,185.64530495522948,8.0,82.72153862061835,53.0,350.71466384330336,83.0,234.0269553938984,145.0,195.28882543872643,79.0,168.9189189189189,28.0,87.37985270253401,0.0,0.0
15086,120.0,133.94501557110806,3.0,66.2251655629139,24.0,354.0867512540572,24.0,168.9545934530095,48.0,147.2121695393486,17.0,89.17331095258078,4.0,32.24246332419797,0.0,0.0
15087,263.0,194.8985490062397,5.0,87.10801393728222,25.0,262.19192448872576,52.0,253.21386832878846,88.0,189.44694409162344,73.0,234.64369515605412,20.0,92.7256711020446,0.0,0.0
15088,384.0,208.037620136308,14.0,134.0674556906911,63.0,431.8442113278838,87.0,204.10700558299388,159.0,250.6816770088351,51.0,165.4197557267745,10.0,47.98246987568352,0.0,0.0
15089,338.0,177.37195633921075,18.0,166.96499936779745,37.0,245.6664670850632,80.0,181.79680604785014,117.0,178.6771152076251,64.0,201.07347163569574,22.0,102.24989798544036,0.0,0.0
15090,179.0,160.98570015289144,3.0,56.04334018307491,13.0,154.87252799618776,31.0,161.2651511210529,81.0,206.8014705882353,40.0,167.45510110101728,11.0,72.53544345532477,0.0,0.0
15091,171.0,136.85145614751147,3.0,52.97545470598622,14.0,156.8276016578918,41.0,210.25641025641025,79.0,181.9438046982957,27.0,96.89227015000358,7.0,35.75624457271288,0.0,0.0
16051,397.0,185.53049102490408,12.0,97.58477677482313,36.0,216.04753045670049,141.0,270.0735519460619,154.0,218.13649111872857,50.0,136.57097593619403,4.0,15.622558975160132,,
16052,251.0,269.5302013422819,11.0,234.7417840375587,26.0,385.470719051149,54.0,327.9285844416105,88.0,295.17324657028814,62.0,303.69826108253733,10.0,66.67111140742716,,
16053,137.0,123.043208823186,3.0,46.46120489391358,11.0,130.31631323302926,61.0,182.3344791510985,38.0,114.64775984311359,15.0,92.33610341643583,8.0,58.8235294117647,1.0,89.81256118480731
16054,73.0,198.42887819728722,6.0,387.0967741935484,12.0,522.875816993464,11.0,183.67006177992988,26.0,219.7244992816699,13.0,145.4464085925263,5.0,80.85381630012937,,
16055,122.0,187.03624210461766,5.0,132.59082471492974,20.0,374.60198539052254,39.0,248.85145482388975,40.0,188.15560468507456,15.0,137.53896937465615,3.0,36.22750875498128,,
16056,87.0,205.9171597633136,1.0,44.58314757021846,2.0,62.266500622665006,22.0,268.7843616371411,43.0,296.4903813004206,17.0,216.75379319138085,2.0,31.928480204342275,0.0,0.0
16061,149.0,148.99106053636783,6.0,102.23206679161697,12.0,139.77868375072802,32.0,177.2853185595568,60.0,169.9475994901572,30.0,149.8800959232614,9.0,73.88555947787538,,
16062,125.0,149.8513474633164,7.0,165.44552115339164,9.0,141.33165829145727,29.0,185.6,55.0,195.84802193497845,19.0,111.28682715398583,6.0,49.850448654037876,,
16063,335.0,272.30237756553544,6.0,86.20700475385078,21.0,215.97417385442918,85.0,299.19446714495604,135.0,319.3413884666816,73.0,355.2515920427209,15.0,107.98659119601808,0.0,0.0
16064,121.0,117.5761815920398,1.0,17.175866694914898,9.0,110.650247944601,29.0,122.0281382945953,58.0,164.01243999437014,19.0,110.53355268686255,5.0,43.030454439683496,,
16065,144.0,191.97696276446825,1.0,23.565209418964155,20.0,337.35917072098835,26.0,150.10251825988152,66.0,256.06214215908824,24.0,191.55981659649933,7.0,82.6526173954511,,
16066,305.0,244.1640782605911,8.0,131.25512715340443,35.0,379.8155181768855,54.0,250.89439204571855,123.0,280.3035482327203,67.0,250.0279882076352,18.0,103.41855788566504,,
16067,433.0,320.9594686749489,10.0,143.9055979277594,21.0,200.88004591543907,120.0,494.37646768013843,190.0,396.452790818988,76.0,277.61542957334893,16.0,89.23094082873236,,
16068,239.0,344.24647471444825,7.0,193.8521185267239,22.0,391.18065433854906,44.0,382.4424163407214,96.0,379.852015985439,56.0,369.75899636843843,14.0,169.3070504293143,,
16069,102.0,161.4000664588509,2.0,65.33812479581836,8.0,168.1025425509561,17.0,156.5377532228361,51.0,222.24158968101796,22.0,163.62960208255856,2.0,24.61841457410143,,
16070,289.0,265.7666770888893,9.0,146.2951310419501,39.0,453.77774338701425,73.0,290.7057017200021,119.0,318.4670166365585,40.0,220.22631983788565,9.0,73.30222204055539,,
16071,152.0,185.01387604070305,5.0,111.11111111111111,7.0,97.84735812133073,37.0,271.8389537873779,73.0,244.1798233877442,27.0,154.61260951726507,3.0,31.47293327738145,,
16072,168.0,291.07541972035966,8.0,320.5128205128205,16.0,406.60736975857685,27.0,286.7155144950621,60.0,293.0975526354355,39.0,306.05038060111434,9.0,103.98613518197574,9.0,1559.332605644784
16073,280.0,271.3204585315749,6.0,124.37810945273633,10.0,138.9854065323141,57.0,353.3130849810947,121.0,340.38483177675255,73.0,317.5708008874581,13.0,78.73062015503876,,
16074,181.0,217.9383752152292,3.0,63.850024441863994,28.0,426.5687788377607,31.0,161.63850829231856,81.0,283.8278237428581,25.0,180.21946207609903,13.0,138.63421669782954,0.0,0.0
16075,231.0,285.6506900133551,4.0,87.43150780566266,8.0,125.16681029139149,53.0,283.80965989411004,98.0,352.6664837420583,55.0,407.18571497676,13.0,142.37659310198646,0.0,0.0
16076,275.0,282.34666009568986,3.0,67.70480704129993,9.0,127.60527435133986,61.0,435.6520497071847,100.0,295.5781508630882,58.0,257.9038641113433,43.0,275.80014110704894,1.0,102.67151276206903
16077,205.0,229.32444374839193,6.0,150.64022093899072,12.0,191.47917663954044,40.0,299.9850007499625,73.0,238.92907406801297,57.0,280.31867807612866,17.0,113.92574721887146,0.0,0.0
